address,current_name,proposed_name,confidence,evidence_summary,evidence_detail_file
0x80044E74,func_80044E74,,none,,
0x80044ED8,func_80044ED8,,none,,
0x80044F30,func_80044F30,,none,,
0x80044F50,func_80044F50,efc_rob_set_type_particle_helper_80044F50,medium,sole_caller_path=efc_rob_set_type_particle_helper_80044F50,docs/naming/evidence/func_80044F50.md
0x80044FA0,func_80044FA0,seq_local_80044FA0,medium,address_neighborhood=seq_local_80044FA0; string_adjacent=overflow_func_80044FA0,docs/naming/evidence/func_80044FA0.md
0x80045080,func_80045080,seq_local_80045080,low,address_neighborhood=seq_local_80045080,docs/naming/evidence/func_80045080.md
0x800450F4,func_800450F4,seq_local_800450F4,low,address_neighborhood=seq_local_800450F4,docs/naming/evidence/func_800450F4.md
0x800451A0,func_800451A0,seq_local_800451A0,low,address_neighborhood=seq_local_800451A0,docs/naming/evidence/func_800451A0.md
0x800451D0,func_800451D0,seq_local_800451D0,low,address_neighborhood=seq_local_800451D0; string_adjacent_info=?,docs/naming/evidence/func_800451D0.md
0x800453E0,func_800453E0,,none,string_adjacent_info=?,docs/naming/evidence/func_800453E0.md
0x800455AC,func_800455AC,,none,string_adjacent_info=?,docs/naming/evidence/func_800455AC.md
0x800456F0,func_800456F0,,none,string_adjacent_info=?,docs/naming/evidence/func_800456F0.md
0x8004574C,func_8004574C,,none,string_adjacent_info=?,docs/naming/evidence/func_8004574C.md
0x800457A0,func_800457A0,,none,,
0x800457D4,func_800457D4,myRobGeneiClose_800457D4,medium,kengo_pattern=myRobGeneiClose_800457D4,docs/naming/evidence/func_800457D4.md
0x800457DC,func_800457DC,efc_ougi_Init_800457DC,medium,kengo_pattern=efc_ougi_Init_800457DC,docs/naming/evidence/func_800457DC.md
0x800457E8,func_800457E8,,none,,
0x800457FC,func_800457FC,efc_ougi_Init_800457FC,medium,kengo_pattern=efc_ougi_Init_800457FC; string_adjacent_info=?,docs/naming/evidence/func_800457FC.md
0x80045808,func_80045808,efc_ougi_Init_80045808,medium,kengo_pattern=efc_ougi_Init_80045808,docs/naming/evidence/func_80045808.md
0x80045814,func_80045814,replay_camera_check_stage_80045814,medium,kengo_pattern=replay_camera_check_stage_80045814; string_adjacent_info=?,docs/naming/evidence/func_80045814.md
0x80045878,func_80045878,,none,,
0x80045A50,func_80045A50,player_Destroy_helper_80045A50,medium,sole_caller_path=player_Destroy_helper_80045A50,docs/naming/evidence/func_80045A50.md
0x80045AA4,func_80045AA4,,none,,
0x80046048,func_80046048,,none,,
0x800460E4,func_800460E4,,none,,
0x800464C4,func_800464C4,,none,,
0x8004659C,func_8004659C,,none,,
0x8004668C,func_8004668C,,none,,
0x800466C0,func_800466C0,,none,,
0x80046780,func_80046780,,none,,
0x8004678C,func_8004678C,,none,,
0x80046798,func_80046798,,none,,
0x800467A8,func_800467A8,,none,,
0x800467B8,func_800467B8,,none,,
0x800468B0,func_800468B0,,none,,
0x800468DC,func_800468DC,,none,,
0x80046954,func_80046954,,none,,
0x8004695C,func_8004695C,,none,,
0x800469A0,func_800469A0,,none,,
0x800469C4,func_800469C4,,none,,
0x80046A80,func_80046A80,,none,,
0x80046AA0,func_80046AA0,,none,,
0x80046AE8,func_80046AE8,,none,,
0x80046B20,func_80046B20,,none,,
0x80046B44,func_80046B44,,none,,
0x80046BF4,func_80046BF4,,none,,
0x80046DA8,func_80046DA8,,none,,
0x80046DE4,func_80046DE4,,none,,
0x80046DEC,func_80046DEC,,none,,
0x80046E18,func_80046E18,,none,,
0x80046E44,func_80046E44,,none,,
0x80046E54,func_80046E54,,none,,
0x80046E7C,func_80046E7C,,none,,
0x80046E8C,func_80046E8C,,none,,
0x80046EA0,func_80046EA0,,none,,
0x80046EDC,func_80046EDC,,none,,
0x80046F14,func_80046F14,,none,,
0x80046F24,func_80046F24,,none,,
0x8004700C,func_8004700C,,none,,
0x800470B0,func_800470B0,,none,,
0x80047210,func_80047210,,none,,
0x800472B0,func_800472B0,,none,,
0x800472C0,func_800472C0,,none,,
0x80047384,func_80047384,,none,,
0x8004746C,func_8004746C,,none,,
0x8004748C,func_8004748C,,none,,
0x800474AC,func_800474AC,,none,,
0x800474D0,func_800474D0,,none,,
0x800474F0,func_800474F0,,none,,
0x80047510,func_80047510,,none,,
0x80047530,func_80047530,,none,,
0x80047550,func_80047550,,none,,
0x80047570,func_80047570,,none,,
0x800475A4,func_800475A4,,none,,
0x80047738,func_80047738,,none,,
0x8004775C,func_8004775C,,none,,
0x8004777C,func_8004777C,,none,,
0x8004779C,func_8004779C,,none,,
0x800477BC,func_800477BC,,none,,
0x800477C4,func_800477C4,,none,,
0x800477CC,func_800477CC,,none,,
0x800477D4,func_800477D4,,none,,
0x800477DC,func_800477DC,,none,,
0x800477E8,func_800477E8,,none,,
0x80047A90,func_80047A90,,none,,
0x80047BE0,func_80047BE0,,none,,
0x80047D94,func_80047D94,,none,,
0x80047E5C,func_80047E5C,,none,,
0x80047EC8,func_80047EC8,,none,,
0x80047ED0,func_80047ED0,,none,,
0x800481E8,func_800481E8,,none,,
0x800483DC,func_800483DC,,none,,
0x800484A0,func_800484A0,,none,,
0x80048530,func_80048530,,none,,
0x800485EC,func_800485EC,,none,,
0x800486FC,func_800486FC,,none,,
0x80048744,func_80048744,,none,,
0x8004876C,func_8004876C,,none,,
0x8004881C,func_8004881C,,none,,
0x80048A7C,func_80048A7C,saTan4FireDisp_helper_80048A7C,medium,sole_caller_path=saTan4FireDisp_helper_80048A7C,docs/naming/evidence/func_80048A7C.md
0x80048BA4,func_80048BA4,,none,,
0x80048F58,func_80048F58,,none,,
0x80048FFC,func_80048FFC,,none,,
0x800493E4,func_800493E4,,none,,
0x800494D4,func_800494D4,,none,,
0x8004954C,func_8004954C,,none,,
0x80049584,func_80049584,,none,,
0x80049710,func_80049710,,none,,
0x80049718,func_80049718,,none,,
0x80049A2C,func_80049A2C,,none,,
0x80049C24,func_80049C24,efc_rob_set_type_particle_helper_80049C24,medium,sole_caller_path=efc_rob_set_type_particle_helper_80049C24,docs/naming/evidence/func_80049C24.md
0x80049E1C,func_80049E1C,,none,,
0x80049E4C,func_80049E4C,,none,,
0x80049F4C,func_80049F4C,,none,,
0x8004A09C,func_8004A09C,,none,,
0x8004A1FC,func_8004A1FC,,none,,
0x8004A348,func_8004A348,gte_helper_8004A348,low,gte_op=gte_helper_8004A348,docs/naming/evidence/func_8004A348.md
0x8004A4E0,func_8004A4E0,gte_helper_8004A4E0,low,gte_op=gte_helper_8004A4E0,docs/naming/evidence/func_8004A4E0.md
0x8004A76C,func_8004A76C,gte_rtpt_wrapper_8004A76C,low,gte_op=gte_rtpt_wrapper_8004A76C,docs/naming/evidence/func_8004A76C.md
0x8004A808,func_8004A808,gte_rtpt_wrapper_8004A808,low,gte_op=gte_rtpt_wrapper_8004A808,docs/naming/evidence/func_8004A808.md
0x8004A938,func_8004A938,,none,,
0x8004BB68,func_8004BB68,gte_rtpt_wrapper_8004BB68,low,gte_op=gte_rtpt_wrapper_8004BB68,docs/naming/evidence/func_8004BB68.md
0x8004C1F4,func_8004C1F4,gte_rtpt_wrapper_8004C1F4,low,gte_op=gte_rtpt_wrapper_8004C1F4,docs/naming/evidence/func_8004C1F4.md
0x8004C388,func_8004C388,,none,,
0x8004C404,func_8004C404,gte_rtpt_wrapper_8004C404,low,gte_op=gte_rtpt_wrapper_8004C404,docs/naming/evidence/func_8004C404.md
0x8004C994,func_8004C994,gte_nclip_wrapper_8004C994,low,gte_op=gte_nclip_wrapper_8004C994,docs/naming/evidence/func_8004C994.md
0x8004CB8C,func_8004CB8C,gte_nclip_wrapper_8004CB8C,low,gte_op=gte_nclip_wrapper_8004CB8C,docs/naming/evidence/func_8004CB8C.md
0x8004CDB0,func_8004CDB0,gte_nclip_wrapper_8004CDB0,low,gte_op=gte_nclip_wrapper_8004CDB0,docs/naming/evidence/func_8004CDB0.md
0x8004CFE0,func_8004CFE0,gte_nclip_wrapper_8004CFE0,low,gte_op=gte_nclip_wrapper_8004CFE0,docs/naming/evidence/func_8004CFE0.md
0x8004D244,func_8004D244,gte_nclip_wrapper_8004D244,low,gte_op=gte_nclip_wrapper_8004D244,docs/naming/evidence/func_8004D244.md
0x8004D424,func_8004D424,gte_nclip_wrapper_8004D424,low,gte_op=gte_nclip_wrapper_8004D424,docs/naming/evidence/func_8004D424.md
0x8004D634,func_8004D634,gte_nclip_wrapper_8004D634,low,gte_op=gte_nclip_wrapper_8004D634,docs/naming/evidence/func_8004D634.md
0x8004D838,func_8004D838,gte_nclip_wrapper_8004D838,low,gte_op=gte_nclip_wrapper_8004D838,docs/naming/evidence/func_8004D838.md
0x8004DA74,func_8004DA74,gte_rtpt_wrapper_8004DA74,low,gte_op=gte_rtpt_wrapper_8004DA74,docs/naming/evidence/func_8004DA74.md
0x8004DDB4,func_8004DDB4,gte_mvmva_wrapper_8004DDB4,low,gte_op=gte_mvmva_wrapper_8004DDB4,docs/naming/evidence/func_8004DDB4.md
0x8004E564,func_8004E564,,none,,
0x8004E56C,func_8004E56C,,none,,
0x8004E574,func_8004E574,gte_nclip_wrapper_8004E574,low,gte_op=gte_nclip_wrapper_8004E574,docs/naming/evidence/func_8004E574.md
0x8004E7E4,func_8004E7E4,gte_nclip_wrapper_8004E7E4,low,gte_op=gte_nclip_wrapper_8004E7E4,docs/naming/evidence/func_8004E7E4.md
0x8004EAC8,func_8004EAC8,gte_nclip_wrapper_8004EAC8,low,gte_op=gte_nclip_wrapper_8004EAC8,docs/naming/evidence/func_8004EAC8.md
0x8004ECC8,func_8004ECC8,gte_nclip_wrapper_8004ECC8,low,gte_op=gte_nclip_wrapper_8004ECC8,docs/naming/evidence/func_8004ECC8.md
0x8004EF10,func_8004EF10,gte_nclip_wrapper_8004EF10,low,gte_op=gte_nclip_wrapper_8004EF10,docs/naming/evidence/func_8004EF10.md
0x8004F0FC,func_8004F0FC,gte_nclip_wrapper_8004F0FC,low,gte_op=gte_nclip_wrapper_8004F0FC,docs/naming/evidence/func_8004F0FC.md
0x8004F314,func_8004F314,gte_nclip_wrapper_8004F314,low,gte_op=gte_nclip_wrapper_8004F314,docs/naming/evidence/func_8004F314.md
0x8004F53C,func_8004F53C,gte_nclip_wrapper_8004F53C,low,gte_op=gte_nclip_wrapper_8004F53C,docs/naming/evidence/func_8004F53C.md
0x8004F798,func_8004F798,gte_nclip_wrapper_8004F798,low,gte_op=gte_nclip_wrapper_8004F798,docs/naming/evidence/func_8004F798.md
0x8004F970,func_8004F970,gte_nclip_wrapper_8004F970,low,gte_op=gte_nclip_wrapper_8004F970,docs/naming/evidence/func_8004F970.md
0x8004FB74,func_8004FB74,gte_nclip_wrapper_8004FB74,low,gte_op=gte_nclip_wrapper_8004FB74,docs/naming/evidence/func_8004FB74.md
0x8004FD40,func_8004FD40,gte_nclip_wrapper_8004FD40,low,gte_op=gte_nclip_wrapper_8004FD40,docs/naming/evidence/func_8004FD40.md
0x8004FF40,func_8004FF40,gte_nclip_wrapper_8004FF40,low,gte_op=gte_nclip_wrapper_8004FF40,docs/naming/evidence/func_8004FF40.md
0x80050120,func_80050120,gte_nclip_wrapper_80050120,low,gte_op=gte_nclip_wrapper_80050120,docs/naming/evidence/func_80050120.md
0x80050334,func_80050334,gte_nclip_wrapper_80050334,low,gte_op=gte_nclip_wrapper_80050334,docs/naming/evidence/func_80050334.md
0x80050538,func_80050538,gte_nclip_wrapper_80050538,low,gte_op=gte_nclip_wrapper_80050538,docs/naming/evidence/func_80050538.md
0x80050774,func_80050774,gte_nclip_wrapper_80050774,low,gte_op=gte_nclip_wrapper_80050774,docs/naming/evidence/func_80050774.md
0x80050908,func_80050908,gte_nclip_wrapper_80050908,low,gte_op=gte_nclip_wrapper_80050908,docs/naming/evidence/func_80050908.md
0x80050AB8,func_80050AB8,gte_nclip_wrapper_80050AB8,low,gte_op=gte_nclip_wrapper_80050AB8,docs/naming/evidence/func_80050AB8.md
0x80050C68,func_80050C68,gte_nclip_wrapper_80050C68,low,gte_op=gte_nclip_wrapper_80050C68,docs/naming/evidence/func_80050C68.md
0x80050E60,func_80050E60,gte_nclip_wrapper_80050E60,low,gte_op=gte_nclip_wrapper_80050E60,docs/naming/evidence/func_80050E60.md
0x80051010,func_80051010,gte_nclip_wrapper_80051010,low,gte_op=gte_nclip_wrapper_80051010,docs/naming/evidence/func_80051010.md
0x80051208,func_80051208,gte_nclip_wrapper_80051208,low,gte_op=gte_nclip_wrapper_80051208,docs/naming/evidence/func_80051208.md
0x800513B0,func_800513B0,gte_nclip_wrapper_800513B0,low,gte_op=gte_nclip_wrapper_800513B0,docs/naming/evidence/func_800513B0.md
0x800515AC,func_800515AC,gte_nclip_wrapper_800515AC,low,gte_op=gte_nclip_wrapper_800515AC,docs/naming/evidence/func_800515AC.md
0x80051754,func_80051754,gte_nclip_wrapper_80051754,low,gte_op=gte_nclip_wrapper_80051754,docs/naming/evidence/func_80051754.md
0x80051944,func_80051944,gte_nclip_wrapper_80051944,low,gte_op=gte_nclip_wrapper_80051944,docs/naming/evidence/func_80051944.md
0x80051B04,func_80051B04,gte_nclip_wrapper_80051B04,low,gte_op=gte_nclip_wrapper_80051B04,docs/naming/evidence/func_80051B04.md
0x80051D08,func_80051D08,gte_nclip_wrapper_80051D08,low,gte_op=gte_nclip_wrapper_80051D08,docs/naming/evidence/func_80051D08.md
0x80051ED4,func_80051ED4,gte_nclip_wrapper_80051ED4,low,gte_op=gte_nclip_wrapper_80051ED4,docs/naming/evidence/func_80051ED4.md
0x800520B8,func_800520B8,,none,,
0x800523E0,func_800523E0,hirahira_w_ctrl_helper_800523E0,medium,gte_op=gte_helper_800523E0; sole_caller_path=hirahira_w_ctrl_helper_800523E0,docs/naming/evidence/func_800523E0.md
0x800525D8,func_800525D8,gte_sqr_wrapper_800525D8,low,gte_op=gte_sqr_wrapper_800525D8,docs/naming/evidence/func_800525D8.md
0x800526A0,func_800526A0,,none,,
0x80052720,func_80052720,gte_sqr_wrapper_80052720,low,gte_op=gte_sqr_wrapper_80052720,docs/naming/evidence/func_80052720.md
0x80052754,func_80052754,gte_sqr_wrapper_80052754,low,gte_op=gte_sqr_wrapper_80052754,docs/naming/evidence/func_80052754.md
0x80052788,func_80052788,gte_helper_80052788,low,gte_op=gte_helper_80052788,docs/naming/evidence/func_80052788.md
0x800527FC,func_800527FC,gte_helper_800527FC,low,gte_op=gte_helper_800527FC,docs/naming/evidence/func_800527FC.md
0x80052930,func_80052930,gte_mvmva_wrapper_80052930,low,gte_op=gte_mvmva_wrapper_80052930,docs/naming/evidence/func_80052930.md
0x80052A88,func_80052A88,gte_mvmva_wrapper_80052A88,low,gte_op=gte_mvmva_wrapper_80052A88,docs/naming/evidence/func_80052A88.md
0x80052B00,func_80052B00,gte_helper_80052B00,low,gte_op=gte_helper_80052B00,docs/naming/evidence/func_80052B00.md
0x80052B44,func_80052B44,gte_helper_80052B44,low,gte_op=gte_helper_80052B44,docs/naming/evidence/func_80052B44.md
0x80052B7C,func_80052B7C,gte_mvmva_wrapper_80052B7C,low,gte_op=gte_mvmva_wrapper_80052B7C,docs/naming/evidence/func_80052B7C.md
0x80052C28,func_80052C28,,none,,
0x80052C4C,func_80052C4C,gte_mvmva_wrapper_80052C4C,low,gte_op=gte_mvmva_wrapper_80052C4C,docs/naming/evidence/func_80052C4C.md
0x80052D00,func_80052D00,,none,,
0x80053304,func_80053304,,none,string_adjacent_info=?,docs/naming/evidence/func_80053304.md
0x8005344C,func_8005344C,,none,,
0x80053584,func_80053584,,none,string_adjacent_info=?,docs/naming/evidence/func_80053584.md
0x80053694,func_80053694,,none,,
0x80053754,func_80053754,,none,,
0x80053E9C,func_80053E9C,,none,,
0x80054410,func_80054410,efc_ougi_Init_80054410,medium,kengo_pattern=efc_ougi_Init_80054410; address_neighborhood=g_local_80054410,docs/naming/evidence/func_80054410.md
0x8005441C,func_8005441C,g_local_8005441C,low,address_neighborhood=g_local_8005441C,docs/naming/evidence/func_8005441C.md
0x80054434,func_80054434,g_local_80054434,low,address_neighborhood=g_local_80054434,docs/naming/evidence/func_80054434.md
0x80054440,func_80054440,gte_nct_wrapper_80054440,medium,gte_op=gte_nct_wrapper_80054440; address_neighborhood=g_local_80054440,docs/naming/evidence/func_80054440.md
0x80054604,func_80054604,g_local_80054604,low,address_neighborhood=g_local_80054604; string_adjacent_info=?,docs/naming/evidence/func_80054604.md
0x80054884,func_80054884,,none,,
0x8005490C,func_8005490C,,none,,
0x80054F68,func_80054F68,,none,,
0x80054FDC,func_80054FDC,,none,,
0x8005507C,func_8005507C,replay_camera_check_stage_8005507C,medium,kengo_pattern=replay_camera_check_stage_8005507C,docs/naming/evidence/func_8005507C.md
0x8005508C,func_8005508C,replay_camera_check_stage_8005508C,medium,kengo_pattern=replay_camera_check_stage_8005508C,docs/naming/evidence/func_8005508C.md
0x8005509C,func_8005509C,psyq_memset_8005509C,high,psyq_idiom=psyq_memset_8005509C,docs/naming/evidence/func_8005509C.md
0x800550E8,func_800550E8,cpu_get_move_pattern_table_number_helper_800550E8,medium,sole_caller_path=cpu_get_move_pattern_table_number_helper_800550E8,docs/naming/evidence/func_800550E8.md
0x80055948,func_80055948,,none,,
0x80055B44,func_80055B44,,none,,
0x80056CB8,func_80056CB8,,none,,
0x80057094,func_80057094,,none,,
0x800571C0,func_800571C0,,none,,
0x8005763C,func_8005763C,,none,,
0x80057ACC,func_80057ACC,,none,,
0x80057CC8,func_80057CC8,,none,,
0x80057E84,func_80057E84,,none,,
0x80058580,func_80058580,,none,,
0x8005B43C,func_8005B43C,,none,string_adjacent_info=?,docs/naming/evidence/func_8005B43C.md
0x8005B58C,func_8005B58C,obj_local_8005B58C,low,address_neighborhood=obj_local_8005B58C,docs/naming/evidence/func_8005B58C.md
0x8005B6AC,func_8005B6AC,obj_local_8005B6AC,low,address_neighborhood=obj_local_8005B6AC; string_adjacent_info=?,docs/naming/evidence/func_8005B6AC.md
0x8005B6FC,func_8005B6FC,obj_local_8005B6FC,low,address_neighborhood=obj_local_8005B6FC; string_adjacent_info=?,docs/naming/evidence/func_8005B6FC.md
0x8005B7C4,func_8005B7C4,obj_local_8005B7C4,low,address_neighborhood=obj_local_8005B7C4; string_adjacent_info=?,docs/naming/evidence/func_8005B7C4.md
0x8005B8B8,func_8005B8B8,obj_local_8005B8B8,low,address_neighborhood=obj_local_8005B8B8,docs/naming/evidence/func_8005B8B8.md
0x8005BA8C,func_8005BA8C,se_data_set_helper_8005BA8C,medium,sole_caller_path=se_data_set_helper_8005BA8C; address_neighborhood=obj_local_8005BA8C; string_adjacent_info=?,docs/naming/evidence/func_8005BA8C.md
0x8005BD30,func_8005BD30,se_data_set_helper_8005BD30,medium,sole_caller_path=se_data_set_helper_8005BD30; string_adjacent_info=?,docs/naming/evidence/func_8005BD30.md
0x8005BDF0,func_8005BDF0,se_data_set_helper_8005BDF0,medium,sole_caller_path=se_data_set_helper_8005BDF0; string_adjacent_info=?,docs/naming/evidence/func_8005BDF0.md
0x8005BF78,func_8005BF78,,none,string_adjacent_info=?,docs/naming/evidence/func_8005BF78.md
0x8005C074,func_8005C074,,none,string_adjacent_info=?,docs/naming/evidence/func_8005C074.md
0x8005C5A8,func_8005C5A8,,none,,
0x8005C614,func_8005C614,,none,,
0x8005C650,func_8005C650,,none,,
0x8005C6D0,func_8005C6D0,,none,string_adjacent_info=?,docs/naming/evidence/func_8005C6D0.md
0x8005C8A8,func_8005C8A8,,none,,
0x8005D46C,func_8005D46C,gnd_disp_loop_ctrl_helper_8005D46C,medium,sole_caller_path=gnd_disp_loop_ctrl_helper_8005D46C,docs/naming/evidence/func_8005D46C.md
0x8005D814,func_8005D814,,none,,
0x8005E098,func_8005E098,,none,,
0x8005E51C,func_8005E51C,camera_set_target_zoom_helper_8005E51C,medium,sole_caller_path=camera_set_target_zoom_helper_8005E51C,docs/naming/evidence/func_8005E51C.md
0x8005E54C,func_8005E54C,,none,,
0x8005F1C8,func_8005F1C8,camera_set_target_zoom_helper_8005F1C8,medium,sole_caller_path=camera_set_target_zoom_helper_8005F1C8,docs/naming/evidence/func_8005F1C8.md
0x8005FA98,func_8005FA98,,none,string_adjacent_info=?,docs/naming/evidence/func_8005FA98.md
0x8005FBC8,func_8005FBC8,cpu_side_move_dir_2_helper_8005FBC8,medium,sole_caller_path=cpu_side_move_dir_2_helper_8005FBC8,docs/naming/evidence/func_8005FBC8.md
0x8005FC9C,func_8005FC9C,,none,,
0x800600C8,func_800600C8,,none,string_adjacent_info=?,docs/naming/evidence/func_800600C8.md
0x800602AC,func_800602AC,,none,,
0x80060414,func_80060414,gnd_disp_loop_ctrl_helper_80060414,medium,sole_caller_path=gnd_disp_loop_ctrl_helper_80060414,docs/naming/evidence/func_80060414.md
0x80060544,func_80060544,,none,,
0x80060758,func_80060758,replay_camera_check_stage_80060758,high,kengo_pattern=replay_camera_check_stage_80060758; sole_caller_path=SetCurrentCursor_helper_80060758,docs/naming/evidence/func_80060758.md
0x80060768,func_80060768,,none,,
0x80060A68,func_80060A68,,none,,
0x80060B70,func_80060B70,,none,,
0x80060CB8,func_80060CB8,,none,,
0x80060E38,func_80060E38,,none,,
0x80061064,func_80061064,prim_overflow_func_80061064,low,string_adjacent=prim_overflow_func_80061064,docs/naming/evidence/func_80061064.md
0x800611A4,func_800611A4,,none,,
0x80061250,func_80061250,,none,,
0x8006133C,func_8006133C,,none,,
0x800613C8,func_800613C8,,none,,
0x80061454,func_80061454,,none,,
0x800614E0,func_800614E0,,none,,
0x8006156C,func_8006156C,,none,,
0x80061658,func_80061658,,none,,
0x80061710,func_80061710,,none,,
0x800617C8,func_800617C8,,none,,
0x800618B4,func_800618B4,,none,,
0x800619A4,func_800619A4,,none,,
0x800619F0,func_800619F0,,none,,
0x80061A3C,func_80061A3C,,none,,
0x80061ACC,func_80061ACC,,none,,
0x80061C00,func_80061C00,,none,,
0x80061D74,func_80061D74,,none,,
0x80061EC0,func_80061EC0,,none,,
0x80061FAC,func_80061FAC,,none,,
0x80062020,func_80062020,,none,,
0x800620B8,func_800620B8,DispHira_helper_800620B8,medium,sole_caller_path=DispHira_helper_800620B8,docs/naming/evidence/func_800620B8.md
0x8006288C,func_8006288C,,none,,
0x8006295C,func_8006295C,,none,,
0x80062FEC,func_80062FEC,,none,,
0x80063084,func_80063084,gte_helper_80063084,low,gte_op=gte_helper_80063084,docs/naming/evidence/func_80063084.md
0x80063AF0,func_80063AF0,,none,,
0x80063B34,func_80063B34,,none,,
0x80063B78,func_80063B78,,none,,
0x80063BA4,func_80063BA4,,none,,
0x80063BD0,func_80063BD0,,none,,
0x80063E10,func_80063E10,gte_mvmva_wrapper_80063E10,low,gte_op=gte_mvmva_wrapper_80063E10; string_adjacent_info=?,docs/naming/evidence/func_80063E10.md
0x800644FC,func_800644FC,,none,,
0x800645B0,func_800645B0,,none,,
0x800646E8,func_800646E8,gte_helper_800646E8,low,gte_op=gte_helper_800646E8,docs/naming/evidence/func_800646E8.md
0x80064E90,func_80064E90,motion_local_80064E90,low,address_neighborhood=motion_local_80064E90,docs/naming/evidence/func_80064E90.md
0x80064ED8,func_80064ED8,motion_local_80064ED8,low,address_neighborhood=motion_local_80064ED8,docs/naming/evidence/func_80064ED8.md
0x80064F20,func_80064F20,motion_local_80064F20,low,address_neighborhood=motion_local_80064F20,docs/naming/evidence/func_80064F20.md
0x80064F68,func_80064F68,motion_local_80064F68,low,address_neighborhood=motion_local_80064F68,docs/naming/evidence/func_80064F68.md
0x80064FB4,func_80064FB4,motion_local_80064FB4,low,address_neighborhood=motion_local_80064FB4,docs/naming/evidence/func_80064FB4.md
0x80065000,func_80065000,motion_local_80065000,low,address_neighborhood=motion_local_80065000,docs/naming/evidence/func_80065000.md
0x8006505C,func_8006505C,motion_local_8006505C,low,address_neighborhood=motion_local_8006505C,docs/naming/evidence/func_8006505C.md
0x800650A4,func_800650A4,motion_local_800650A4,low,address_neighborhood=motion_local_800650A4,docs/naming/evidence/func_800650A4.md
0x800650EC,func_800650EC,motion_local_800650EC,low,address_neighborhood=motion_local_800650EC,docs/naming/evidence/func_800650EC.md
0x80065134,func_80065134,motion_local_80065134,low,address_neighborhood=motion_local_80065134,docs/naming/evidence/func_80065134.md
0x8006517C,func_8006517C,,none,,
0x800651F0,func_800651F0,,none,,
0x80065264,func_80065264,,none,,
0x800652AC,func_800652AC,,none,,
0x800652F4,func_800652F4,,none,,
0x80065344,func_80065344,,none,,
0x80065394,func_80065394,,none,,
0x800653E4,func_800653E4,,none,,
0x80065434,func_80065434,,none,,
0x80065484,func_80065484,,none,,
0x80065540,func_80065540,,none,,
0x80065590,func_80065590,,none,,
0x800655E0,func_800655E0,,none,,
0x80065630,func_80065630,,none,,
0x80065680,func_80065680,,none,,
0x800656EC,func_800656EC,,none,,
0x80065760,func_80065760,,none,,
0x800657B0,func_800657B0,,none,,
0x80066EC0,func_80066EC0,,none,,
0x80066EF4,func_80066EF4,,none,,
0x80066F28,func_80066F28,,none,,
0x80066F5C,func_80066F5C,,none,,
0x80066F90,func_80066F90,,none,,
0x80066FC4,func_80066FC4,,none,,
0x80066FF8,func_80066FF8,,none,,
0x8006702C,func_8006702C,,none,,
0x80067060,func_80067060,,none,,
0x80067094,func_80067094,,none,,
0x800670C8,func_800670C8,,none,,
0x800670FC,func_800670FC,,none,,
0x80067130,func_80067130,,none,,
0x80067164,func_80067164,,none,,
0x80067198,func_80067198,,none,,
0x800671CC,func_800671CC,,none,,
0x80067200,func_80067200,gte_mvmva_wrapper_80067200,low,gte_op=gte_mvmva_wrapper_80067200,docs/naming/evidence/func_80067200.md
0x800676C8,func_800676C8,,none,,
0x80067704,func_80067704,,none,,
0x80067740,func_80067740,,none,,
0x8006777C,func_8006777C,,none,,
0x800677B8,func_800677B8,,none,,
0x800677F4,func_800677F4,,none,,
0x80067830,func_80067830,,none,,
0x8006786C,func_8006786C,,none,,
0x800678A8,func_800678A8,gte_helper_800678A8,low,gte_op=gte_helper_800678A8,docs/naming/evidence/func_800678A8.md
0x80067D14,func_80067D14,gte_mvmva_wrapper_80067D14,low,gte_op=gte_mvmva_wrapper_80067D14,docs/naming/evidence/func_80067D14.md
0x80068D88,func_80068D88,,none,,
0x80068ECC,func_80068ECC,,none,string_adjacent_info=?,docs/naming/evidence/func_80068ECC.md
0x80068F70,func_80068F70,,none,string_adjacent_info=?,docs/naming/evidence/func_80068F70.md
0x80069120,func_80069120,,none,string_adjacent_info=?,docs/naming/evidence/func_80069120.md
0x8006920C,func_8006920C,efc_helper_8006920C,medium,call_graph_cluster=efc_helper_8006920C,docs/naming/evidence/func_8006920C.md
0x80069250,func_80069250,,none,,
0x800692C0,func_800692C0,,none,,
0x800693CC,func_800693CC,,none,string_adjacent_info=?,docs/naming/evidence/func_800693CC.md
0x80069898,func_80069898,,none,,
0x80069A30,func_80069A30,,none,,
0x80069A8C,func_80069A8C,,none,,
0x80069AE4,func_80069AE4,,none,,
0x80069E18,func_80069E18,,none,,
0x80069F80,func_80069F80,,none,string_adjacent_info=?,docs/naming/evidence/func_80069F80.md
0x8006A1A0,func_8006A1A0,,none,string_adjacent_info=?,docs/naming/evidence/func_8006A1A0.md
0x8006A3CC,func_8006A3CC,,none,,
0x8006A494,func_8006A494,,none,,
0x8006A880,func_8006A880,,none,string_adjacent_info=?,docs/naming/evidence/func_8006A880.md
0x8006B120,func_8006B120,,none,string_adjacent_info=?,docs/naming/evidence/func_8006B120.md
0x8006B578,func_8006B578,,none,string_adjacent_info=?,docs/naming/evidence/func_8006B578.md
0x8006B898,func_8006B898,,none,,
0x8006B92C,func_8006B92C,,none,,
0x8006BB68,func_8006BB68,,none,,
0x8006BD28,func_8006BD28,,none,,
0x8006BEC4,func_8006BEC4,,none,,
